audio_path,stim_list,stimulus_path_list
data/stimuli/apr132026_visual_benefits/noisy/PATHWAY_DERRICK_-4dB.wav,PATHWAY_DERRICK_-4dB,data/stimuli/apr132026_visual_benefits/noisy/PATHWAY_DERRICK_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/JAB_AMANDA_-4dB.wav,JAB_AMANDA_-4dB,data/stimuli/apr132026_visual_benefits/noisy/JAB_AMANDA_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/PUSH_DANIELLE_-4dB.wav,PUSH_DANIELLE_-4dB,data/stimuli/apr132026_visual_benefits/noisy/PUSH_DANIELLE_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/CASH_LIN_-4dB.wav,CASH_LIN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/CASH_LIN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/EYEBROW_LIN_-4dB.wav,EYEBROW_LIN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/EYEBROW_LIN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/GENRE_CAMERON_-4dB.wav,GENRE_CAMERON_-4dB,data/stimuli/apr132026_visual_benefits/noisy/GENRE_CAMERON_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/FULL_KRISTEN_-4dB.wav,FULL_KRISTEN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/FULL_KRISTEN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/GAUZE_JOHN_-4dB.wav,GAUZE_JOHN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/GAUZE_JOHN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/MODULE_LIN_-4dB.wav,MODULE_LIN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/MODULE_LIN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/HONK_LOIS_-4dB.wav,HONK_LOIS_-4dB,data/stimuli/apr132026_visual_benefits/noisy/HONK_LOIS_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/MONKEY_CAMERON_-4dB.wav,MONKEY_CAMERON_-4dB,data/stimuli/apr132026_visual_benefits/noisy/MONKEY_CAMERON_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/GAUZE_DERRICK_-4dB.wav,GAUZE_DERRICK_-4dB,data/stimuli/apr132026_visual_benefits/noisy/GAUZE_DERRICK_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/LOATHE_JOHN_-4dB.wav,LOATHE_JOHN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/LOATHE_JOHN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/VERSION_JOHN_-4dB.wav,VERSION_JOHN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/VERSION_JOHN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/CASH_JAMES_-4dB.wav,CASH_JAMES_-4dB,data/stimuli/apr132026_visual_benefits/noisy/CASH_JAMES_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/SHAPE_HEIDI_-4dB.wav,SHAPE_HEIDI_-4dB,data/stimuli/apr132026_visual_benefits/noisy/SHAPE_HEIDI_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/THANK_LIN_-4dB.wav,THANK_LIN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/THANK_LIN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/BUYING_AMANDA_-4dB.wav,BUYING_AMANDA_-4dB,data/stimuli/apr132026_visual_benefits/noisy/BUYING_AMANDA_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/JIGSAW_PATRICK_-4dB.wav,JIGSAW_PATRICK_-4dB,data/stimuli/apr132026_visual_benefits/noisy/JIGSAW_PATRICK_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/JAB_JOHN_-4dB.wav,JAB_JOHN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/JAB_JOHN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/JOINING_JOHN_-4dB.wav,JOINING_JOHN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/JOINING_JOHN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/GOOD_DERRICK_-4dB.wav,GOOD_DERRICK_-4dB,data/stimuli/apr132026_visual_benefits/noisy/GOOD_DERRICK_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/THANK_CAMERON_-4dB.wav,THANK_CAMERON_-4dB,data/stimuli/apr132026_visual_benefits/noisy/THANK_CAMERON_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/AMNESIA_JOHN_-4dB.wav,AMNESIA_JOHN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/AMNESIA_JOHN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/MOUTHS_LIN_-4dB.wav,MOUTHS_LIN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/MOUTHS_LIN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/CASHMERE_LIN_-4dB.wav,CASHMERE_LIN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/CASHMERE_LIN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/HASH_JOHN_-4dB.wav,HASH_JOHN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/HASH_JOHN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/NOISY_JAMES_-4dB.wav,NOISY_JAMES_-4dB,data/stimuli/apr132026_visual_benefits/noisy/NOISY_JAMES_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/GAUGE_HEIDI_-4dB.wav,GAUGE_HEIDI_-4dB,data/stimuli/apr132026_visual_benefits/noisy/GAUGE_HEIDI_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/CASH_KRISTEN_-4dB.wav,CASH_KRISTEN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/CASH_KRISTEN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/SHROUD_LIN_-4dB.wav,SHROUD_LIN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/SHROUD_LIN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/TAFFY_JOHN_-4dB.wav,TAFFY_JOHN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/TAFFY_JOHN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/QUIET_JOHN_-4dB.wav,QUIET_JOHN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/QUIET_JOHN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/ARGUE_CAMERON_-4dB.wav,ARGUE_CAMERON_-4dB,data/stimuli/apr132026_visual_benefits/noisy/ARGUE_CAMERON_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/GARAGE_LIN_-4dB.wav,GARAGE_LIN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/GARAGE_LIN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/OPTION_LIN_-4dB.wav,OPTION_LIN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/OPTION_LIN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/YOUTH_HEIDI_-4dB.wav,YOUTH_HEIDI_-4dB,data/stimuli/apr132026_visual_benefits/noisy/YOUTH_HEIDI_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/KNOCK_JOHN_-4dB.wav,KNOCK_JOHN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/KNOCK_JOHN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/JUMBO_ZACH_-4dB.wav,JUMBO_ZACH_-4dB,data/stimuli/apr132026_visual_benefits/noisy/JUMBO_ZACH_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/MIRAGE_DANIELLE_-4dB.wav,MIRAGE_DANIELLE_-4dB,data/stimuli/apr132026_visual_benefits/noisy/MIRAGE_DANIELLE_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/BUTCHER_LIN_-4dB.wav,BUTCHER_LIN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/BUTCHER_LIN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/CASHMERE_HEIDI_-4dB.wav,CASHMERE_HEIDI_-4dB,data/stimuli/apr132026_visual_benefits/noisy/CASHMERE_HEIDI_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/EYEBROW_JAMES_-4dB.wav,EYEBROW_JAMES_-4dB,data/stimuli/apr132026_visual_benefits/noisy/EYEBROW_JAMES_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/ALTHOUGH_AMANDA_-4dB.wav,ALTHOUGH_AMANDA_-4dB,data/stimuli/apr132026_visual_benefits/noisy/ALTHOUGH_AMANDA_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/LUAU_JOHN_-4dB.wav,LUAU_JOHN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/LUAU_JOHN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/FETCH_LIN_-4dB.wav,FETCH_LIN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/FETCH_LIN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/AMNESIA_CAMERON_-4dB.wav,AMNESIA_CAMERON_-4dB,data/stimuli/apr132026_visual_benefits/noisy/AMNESIA_CAMERON_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/CHILD_PATRICK_-4dB.wav,CHILD_PATRICK_-4dB,data/stimuli/apr132026_visual_benefits/noisy/CHILD_PATRICK_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/HOOVES_LIN_-4dB.wav,HOOVES_LIN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/HOOVES_LIN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/YOUTH_LIN_-4dB.wav,YOUTH_LIN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/YOUTH_LIN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/SUGAR_KRISTEN_-4dB.wav,SUGAR_KRISTEN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/SUGAR_KRISTEN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/INVOICE_PATRICK_-4dB.wav,INVOICE_PATRICK_-4dB,data/stimuli/apr132026_visual_benefits/noisy/INVOICE_PATRICK_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/BUYING_JOHN_-4dB.wav,BUYING_JOHN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/BUYING_JOHN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/THOSE_LIN_-4dB.wav,THOSE_LIN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/THOSE_LIN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/MODULE_LOIS_-4dB.wav,MODULE_LOIS_-4dB,data/stimuli/apr132026_visual_benefits/noisy/MODULE_LOIS_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/BUREAU_LIN_-4dB.wav,BUREAU_LIN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/BUREAU_LIN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/PLEASURE_DERRICK_-4dB.wav,PLEASURE_DERRICK_-4dB,data/stimuli/apr132026_visual_benefits/noisy/PLEASURE_DERRICK_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/MOUTHS_KRISTEN_-4dB.wav,MOUTHS_KRISTEN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/MOUTHS_KRISTEN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/BATHE_LOIS_-4dB.wav,BATHE_LOIS_-4dB,data/stimuli/apr132026_visual_benefits/noisy/BATHE_LOIS_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/MIRAGE_JAMES_-4dB.wav,MIRAGE_JAMES_-4dB,data/stimuli/apr132026_visual_benefits/noisy/MIRAGE_JAMES_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/FOUL_PATRICK_-4dB.wav,FOUL_PATRICK_-4dB,data/stimuli/apr132026_visual_benefits/noisy/FOUL_PATRICK_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/ROUGE_JAMES_-4dB.wav,ROUGE_JAMES_-4dB,data/stimuli/apr132026_visual_benefits/noisy/ROUGE_JAMES_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/SHOWER_DERRICK_-4dB.wav,SHOWER_DERRICK_-4dB,data/stimuli/apr132026_visual_benefits/noisy/SHOWER_DERRICK_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/THEREBY_PATRICK_-4dB.wav,THEREBY_PATRICK_-4dB,data/stimuli/apr132026_visual_benefits/noisy/THEREBY_PATRICK_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/HEAVY_LIN_-4dB.wav,HEAVY_LIN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/HEAVY_LIN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/THOSE_DERRICK_-4dB.wav,THOSE_DERRICK_-4dB,data/stimuli/apr132026_visual_benefits/noisy/THOSE_DERRICK_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/HOIST_KRISTEN_-4dB.wav,HOIST_KRISTEN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/HOIST_KRISTEN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/QUIET_PATRICK_-4dB.wav,QUIET_PATRICK_-4dB,data/stimuli/apr132026_visual_benefits/noisy/QUIET_PATRICK_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/HYGIENE_LOIS_-4dB.wav,HYGIENE_LOIS_-4dB,data/stimuli/apr132026_visual_benefits/noisy/HYGIENE_LOIS_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/VOICE_LIN_-4dB.wav,VOICE_LIN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/VOICE_LIN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/VERSION_CAMERON_-4dB.wav,VERSION_CAMERON_-4dB,data/stimuli/apr132026_visual_benefits/noisy/VERSION_CAMERON_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/SHAPE_JAMES_-4dB.wav,SHAPE_JAMES_-4dB,data/stimuli/apr132026_visual_benefits/noisy/SHAPE_JAMES_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/FETCH_ZACH_-4dB.wav,FETCH_ZACH_-4dB,data/stimuli/apr132026_visual_benefits/noisy/FETCH_ZACH_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/WORTHY_JOHN_-4dB.wav,WORTHY_JOHN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/WORTHY_JOHN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/THEREBY_LIN_-4dB.wav,THEREBY_LIN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/THEREBY_LIN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/SOOTHING_AMANDA_-4dB.wav,SOOTHING_AMANDA_-4dB,data/stimuli/apr132026_visual_benefits/noisy/SOOTHING_AMANDA_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/TEACH_LIN_-4dB.wav,TEACH_LIN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/TEACH_LIN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/WITH_DANIELLE_-4dB.wav,WITH_DANIELLE_-4dB,data/stimuli/apr132026_visual_benefits/noisy/WITH_DANIELLE_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/FEATHERS_HEIDI_-4dB.wav,FEATHERS_HEIDI_-4dB,data/stimuli/apr132026_visual_benefits/noisy/FEATHERS_HEIDI_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/YANK_DERRICK_-4dB.wav,YANK_DERRICK_-4dB,data/stimuli/apr132026_visual_benefits/noisy/YANK_DERRICK_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/SUEDE_LIN_-4dB.wav,SUEDE_LIN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/SUEDE_LIN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/JIGSAW_LIN_-4dB.wav,JIGSAW_LIN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/JIGSAW_LIN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/THEREBY_KRISTEN_-4dB.wav,THEREBY_KRISTEN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/THEREBY_KRISTEN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/VOGUE_LIN_-4dB.wav,VOGUE_LIN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/VOGUE_LIN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/WITH_LIN_-4dB.wav,WITH_LIN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/WITH_LIN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/SUGAR_LIN_-4dB.wav,SUGAR_LIN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/SUGAR_LIN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/BUTCHER_ZACH_-4dB.wav,BUTCHER_ZACH_-4dB,data/stimuli/apr132026_visual_benefits/noisy/BUTCHER_ZACH_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/SUEDE_PATRICK_-4dB.wav,SUEDE_PATRICK_-4dB,data/stimuli/apr132026_visual_benefits/noisy/SUEDE_PATRICK_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/PAYOFF_LIN_-4dB.wav,PAYOFF_LIN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/PAYOFF_LIN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/WORMHOLE_LIN_-4dB.wav,WORMHOLE_LIN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/WORMHOLE_LIN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/VOGUE_HEIDI_-4dB.wav,VOGUE_HEIDI_-4dB,data/stimuli/apr132026_visual_benefits/noisy/VOGUE_HEIDI_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/SHADE_DERRICK_-4dB.wav,SHADE_DERRICK_-4dB,data/stimuli/apr132026_visual_benefits/noisy/SHADE_DERRICK_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/CHIEF_JAMES_-4dB.wav,CHIEF_JAMES_-4dB,data/stimuli/apr132026_visual_benefits/noisy/CHIEF_JAMES_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/ALTHOUGH_LIN_-4dB.wav,ALTHOUGH_LIN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/ALTHOUGH_LIN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/YACHT_LIN_-4dB.wav,YACHT_LIN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/YACHT_LIN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/DEPTH_HEIDI_-4dB.wav,DEPTH_HEIDI_-4dB,data/stimuli/apr132026_visual_benefits/noisy/DEPTH_HEIDI_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/WIVES_PATRICK_-4dB.wav,WIVES_PATRICK_-4dB,data/stimuli/apr132026_visual_benefits/noisy/WIVES_PATRICK_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/HOPPED_KRISTEN_-4dB.wav,HOPPED_KRISTEN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/HOPPED_KRISTEN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/TAFFY_PATRICK_-4dB.wav,TAFFY_PATRICK_-4dB,data/stimuli/apr132026_visual_benefits/noisy/TAFFY_PATRICK_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/THOUGHTS_CAMERON_-4dB.wav,THOUGHTS_CAMERON_-4dB,data/stimuli/apr132026_visual_benefits/noisy/THOUGHTS_CAMERON_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/CHIEF_JOHN_-4dB.wav,CHIEF_JOHN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/CHIEF_JOHN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/SUGAR_ZACH_-4dB.wav,SUGAR_ZACH_-4dB,data/stimuli/apr132026_visual_benefits/noisy/SUGAR_ZACH_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/DEBUT_HEIDI_-4dB.wav,DEBUT_HEIDI_-4dB,data/stimuli/apr132026_visual_benefits/noisy/DEBUT_HEIDI_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/CRAB_DANIELLE_-4dB.wav,CRAB_DANIELLE_-4dB,data/stimuli/apr132026_visual_benefits/noisy/CRAB_DANIELLE_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/BATHE_LIN_-4dB.wav,BATHE_LIN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/BATHE_LIN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/YANK_LIN_-4dB.wav,YANK_LIN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/YANK_LIN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/FIVE_LIN_-4dB.wav,FIVE_LIN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/FIVE_LIN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/MATURE_AMANDA_-4dB.wav,MATURE_AMANDA_-4dB,data/stimuli/apr132026_visual_benefits/noisy/MATURE_AMANDA_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/CHOICE_ZACH_-4dB.wav,CHOICE_ZACH_-4dB,data/stimuli/apr132026_visual_benefits/noisy/CHOICE_ZACH_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/HOPPED_LIN_-4dB.wav,HOPPED_LIN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/HOPPED_LIN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/MOTH_LIN_-4dB.wav,MOTH_LIN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/MOTH_LIN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/USHER_AMANDA_-4dB.wav,USHER_AMANDA_-4dB,data/stimuli/apr132026_visual_benefits/noisy/USHER_AMANDA_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/MIRAGE_LIN_-4dB.wav,MIRAGE_LIN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/MIRAGE_LIN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/TEACH_HEIDI_-4dB.wav,TEACH_HEIDI_-4dB,data/stimuli/apr132026_visual_benefits/noisy/TEACH_HEIDI_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/KNOCK_PATRICK_-4dB.wav,KNOCK_PATRICK_-4dB,data/stimuli/apr132026_visual_benefits/noisy/KNOCK_PATRICK_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/HIDE_DANIELLE_-4dB.wav,HIDE_DANIELLE_-4dB,data/stimuli/apr132026_visual_benefits/noisy/HIDE_DANIELLE_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/FIVE_DERRICK_-4dB.wav,FIVE_DERRICK_-4dB,data/stimuli/apr132026_visual_benefits/noisy/FIVE_DERRICK_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/POISE_LOIS_-4dB.wav,POISE_LOIS_-4dB,data/stimuli/apr132026_visual_benefits/noisy/POISE_LOIS_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/YELLOW_PATRICK_-4dB.wav,YELLOW_PATRICK_-4dB,data/stimuli/apr132026_visual_benefits/noisy/YELLOW_PATRICK_-4dB.mp4
