audio_path,stim_list,stimulus_path_list
visual_benefit/AUDIO_all_16k/POISE_JOHN_a.wav,POISE_JOHN_-12dB,visual_benefit/Sep20_Izzie2024/POISE_JOHN_-12dB.mp4
visual_benefit/AUDIO_all_16k/GAUGE_JOHN_a.wav,GAUGE_JOHN_-12dB,visual_benefit/Sep20_Izzie2024/GAUGE_JOHN_-12dB.mp4
visual_benefit/AUDIO_all_16k/SEIZURE_JOHN_a.wav,SEIZURE_JOHN_-12dB,visual_benefit/Sep20_Izzie2024/SEIZURE_JOHN_-12dB.mp4
visual_benefit/AUDIO_all_16k/CHIEF_JOHN_a.wav,CHIEF_JOHN_-12dB,visual_benefit/Sep20_Izzie2024/CHIEF_JOHN_-12dB.mp4
visual_benefit/AUDIO_all_16k/THANK_LIN_a.wav,THANK_LIN_-12dB,visual_benefit/Sep20_Izzie2024/THANK_LIN_-12dB.mp4
visual_benefit/AUDIO_all_16k/BATHE_LIN_a.wav,BATHE_LIN_-12dB,visual_benefit/Sep20_Izzie2024/BATHE_LIN_-12dB.mp4
visual_benefit/AUDIO_all_16k/LUAU_JOHN_a.wav,LUAU_JOHN_-12dB,visual_benefit/Sep20_Izzie2024/LUAU_JOHN_-12dB.mp4
visual_benefit/AUDIO_all_16k/MONKEY_JOHN_a.wav,MONKEY_JOHN_-12dB,visual_benefit/Sep20_Izzie2024/MONKEY_JOHN_-12dB.mp4
visual_benefit/AUDIO_all_16k/FETCH_LIN_a.wav,FETCH_LIN_-12dB,visual_benefit/Sep20_Izzie2024/FETCH_LIN_-12dB.mp4
visual_benefit/AUDIO_all_16k/PATHWAY_LIN_a.wav,PATHWAY_LIN_-12dB,visual_benefit/Sep20_Izzie2024/PATHWAY_LIN_-12dB.mp4
visual_benefit/AUDIO_all_16k/MATURE_LIN_a.wav,MATURE_LIN_-12dB,visual_benefit/Sep20_Izzie2024/MATURE_LIN_-12dB.mp4
visual_benefit/AUDIO_all_16k/PAYOFF_LIN_a.wav,PAYOFF_LIN_-12dB,visual_benefit/Sep20_Izzie2024/PAYOFF_LIN_-12dB.mp4
visual_benefit/AUDIO_all_16k/WAGE_JOHN_a.wav,WAGE_JOHN_-12dB,visual_benefit/Sep20_Izzie2024/WAGE_JOHN_-12dB.mp4
visual_benefit/AUDIO_all_16k/POLISH_LIN_a.wav,POLISH_LIN_-12dB,visual_benefit/Sep20_Izzie2024/POLISH_LIN_-12dB.mp4
visual_benefit/AUDIO_all_16k/FUSION_JOHN_a.wav,FUSION_JOHN_-12dB,visual_benefit/Sep20_Izzie2024/FUSION_JOHN_-12dB.mp4
visual_benefit/AUDIO_all_16k/CHOICE_JOHN_a.wav,CHOICE_JOHN_-12dB,visual_benefit/Sep20_Izzie2024/CHOICE_JOHN_-12dB.mp4
visual_benefit/AUDIO_all_16k/WIVES_LIN_a.wav,WIVES_LIN_-12dB,visual_benefit/Sep20_Izzie2024/WIVES_LIN_-12dB.mp4
visual_benefit/AUDIO_all_16k/JUMBO_JOHN_a.wav,JUMBO_JOHN_-12dB,visual_benefit/Sep20_Izzie2024/JUMBO_JOHN_-12dB.mp4
visual_benefit/AUDIO_all_16k/HASH_JOHN_a.wav,HASH_JOHN_-12dB,visual_benefit/Sep20_Izzie2024/HASH_JOHN_-12dB.mp4
visual_benefit/AUDIO_all_16k/QUIET_JOHN_a.wav,QUIET_JOHN_-12dB,visual_benefit/Sep20_Izzie2024/QUIET_JOHN_-12dB.mp4
visual_benefit/AUDIO_all_16k/ALTHOUGH_LIN_a.wav,ALTHOUGH_LIN_-12dB,visual_benefit/Sep20_Izzie2024/ALTHOUGH_LIN_-12dB.mp4
visual_benefit/AUDIO_all_16k/WEIGHT_JOHN_a.wav,WEIGHT_JOHN_-12dB,visual_benefit/Sep20_Izzie2024/WEIGHT_JOHN_-12dB.mp4
visual_benefit/AUDIO_all_16k/WORMHOLE_LIN_a.wav,WORMHOLE_LIN_-12dB,visual_benefit/Sep20_Izzie2024/WORMHOLE_LIN_-12dB.mp4
visual_benefit/AUDIO_all_16k/WORTHY_JOHN_a.wav,WORTHY_JOHN_-12dB,visual_benefit/Sep20_Izzie2024/WORTHY_JOHN_-12dB.mp4
visual_benefit/AUDIO_all_16k/OYSTER_JOHN_a.wav,OYSTER_JOHN_-12dB,visual_benefit/Sep20_Izzie2024/OYSTER_JOHN_-12dB.mp4
visual_benefit/AUDIO_all_16k/CRAB_JOHN_a.wav,CRAB_JOHN_-12dB,visual_benefit/Sep20_Izzie2024/CRAB_JOHN_-12dB.mp4
visual_benefit/AUDIO_all_16k/SHOWER_LIN_a.wav,SHOWER_LIN_-12dB,visual_benefit/Sep20_Izzie2024/SHOWER_LIN_-12dB.mp4
visual_benefit/AUDIO_all_16k/YELLOW_JOHN_a.wav,YELLOW_JOHN_-12dB,visual_benefit/Sep20_Izzie2024/YELLOW_JOHN_-12dB.mp4
visual_benefit/AUDIO_all_16k/YOUTH_LIN_a.wav,YOUTH_LIN_-12dB,visual_benefit/Sep20_Izzie2024/YOUTH_LIN_-12dB.mp4
visual_benefit/AUDIO_all_16k/SOOTHING_LIN_a.wav,SOOTHING_LIN_-12dB,visual_benefit/Sep20_Izzie2024/SOOTHING_LIN_-12dB.mp4
visual_benefit/AUDIO_all_16k/BOOTH_LIN_a.wav,BOOTH_LIN_-12dB,visual_benefit/Sep20_Izzie2024/BOOTH_LIN_-12dB.mp4
visual_benefit/AUDIO_all_16k/THEME_LIN_a.wav,THEME_LIN_-12dB,visual_benefit/Sep20_Izzie2024/THEME_LIN_-12dB.mp4
visual_benefit/AUDIO_all_16k/WORE_LIN_a.wav,WORE_LIN_-12dB,visual_benefit/Sep20_Izzie2024/WORE_LIN_-12dB.mp4
visual_benefit/AUDIO_all_16k/ZONING_LIN_a.wav,ZONING_LIN_-12dB,visual_benefit/Sep20_Izzie2024/ZONING_LIN_-12dB.mp4
visual_benefit/AUDIO_all_16k/CASH_LIN_a.wav,CASH_LIN_-12dB,visual_benefit/Sep20_Izzie2024/CASH_LIN_-12dB.mp4
visual_benefit/AUDIO_all_16k/LOATHE_JOHN_a.wav,LOATHE_JOHN_-12dB,visual_benefit/Sep20_Izzie2024/LOATHE_JOHN_-12dB.mp4
visual_benefit/AUDIO_all_16k/MOTH_LIN_a.wav,MOTH_LIN_-12dB,visual_benefit/Sep20_Izzie2024/MOTH_LIN_-12dB.mp4
visual_benefit/AUDIO_all_16k/PUSH_JOHN_a.wav,PUSH_JOHN_-12dB,visual_benefit/Sep20_Izzie2024/PUSH_JOHN_-12dB.mp4
visual_benefit/AUDIO_all_16k/WITH_LIN_a.wav,WITH_LIN_-12dB,visual_benefit/Sep20_Izzie2024/WITH_LIN_-12dB.mp4
visual_benefit/AUDIO_all_16k/GARAGE_LIN_a.wav,GARAGE_LIN_-12dB,visual_benefit/Sep20_Izzie2024/GARAGE_LIN_-12dB.mp4
visual_benefit/AUDIO_all_16k/INVOICE_LIN_a.wav,INVOICE_LIN_-12dB,visual_benefit/Sep20_Izzie2024/INVOICE_LIN_-12dB.mp4
visual_benefit/AUDIO_all_16k/JOINING_JOHN_a.wav,JOINING_JOHN_-12dB,visual_benefit/Sep20_Izzie2024/JOINING_JOHN_-12dB.mp4
visual_benefit/AUDIO_all_16k/PYTHON_LIN_a.wav,PYTHON_LIN_-12dB,visual_benefit/Sep20_Izzie2024/PYTHON_LIN_-12dB.mp4
visual_benefit/AUDIO_all_16k/JAB_JOHN_a.wav,JAB_JOHN_-12dB,visual_benefit/Sep20_Izzie2024/JAB_JOHN_-12dB.mp4
visual_benefit/AUDIO_all_16k/ECHOES_JOHN_a.wav,ECHOES_JOHN_-12dB,visual_benefit/Sep20_Izzie2024/ECHOES_JOHN_-12dB.mp4
visual_benefit/AUDIO_all_16k/VERSION_JOHN_a.wav,VERSION_JOHN_-12dB,visual_benefit/Sep20_Izzie2024/VERSION_JOHN_-12dB.mp4
visual_benefit/AUDIO_all_16k/AMNESIA_JOHN_a.wav,AMNESIA_JOHN_-12dB,visual_benefit/Sep20_Izzie2024/AMNESIA_JOHN_-12dB.mp4
visual_benefit/AUDIO_all_16k/WATCHDOG_JOHN_a.wav,WATCHDOG_JOHN_-12dB,visual_benefit/Sep20_Izzie2024/WATCHDOG_JOHN_-12dB.mp4
visual_benefit/AUDIO_all_16k/VOICE_LIN_a.wav,VOICE_LIN_-12dB,visual_benefit/Sep20_Izzie2024/VOICE_LIN_-12dB.mp4
visual_benefit/AUDIO_all_16k/VOUCH_LIN_a.wav,VOUCH_LIN_-12dB,visual_benefit/Sep20_Izzie2024/VOUCH_LIN_-12dB.mp4
visual_benefit/AUDIO_all_16k/ETHIC_JOHN_a.wav,ETHIC_JOHN_-12dB,visual_benefit/Sep20_Izzie2024/ETHIC_JOHN_-12dB.mp4
